,open,high,low,close,volume
2024-01-03 08:35:00,19562.0,19596.0,19539.75,19573.75,1614
2024-01-03 08:40:00,19573.75,19768.75,19406.0,19601.0,1417
2024-01-03 08:45:00,19601.0,19657.5,19445.5,19502.0,2396
2024-01-03 08:50:00,19502.0,19758.0,19348.5,19604.5,2350
2024-01-03 08:55:00,19604.5,19657.0,19433.75,19486.0,2562
2024-01-03 09:00:00,19486.0,19497.75,19478.5,19490.0,2487
2024-01-03 09:05:00,19490.0,19561.0,19437.25,19508.25,2173
2024-01-03 09:10:00,19508.25,19586.25,19447.5,19525.5,1753
2024-01-03 09:15:00,19525.5,19610.25,19438.75,19523.5,1994
2024-01-03 09:20:00,19523.5,19543.25,19273.25,19293.0,1709
2024-01-03 09:25:00,19293.0,19360.75,19101.25,19169.25,2653
2024-01-03 09:30:00,19169.25,19302.5,19092.75,19226.0,1985
2024-01-03 09:35:00,19226.0,19249.75,19176.0,19199.5,1970
2024-01-03 09:40:00,19199.5,19343.5,19147.5,19291.5,1658
2024-01-03 09:45:00,19291.5,19381.5,19274.5,19364.75,2532
2024-01-03 09:50:00,19364.75,19476.75,19274.75,19386.75,2607
2024-01-03 09:55:00,19386.75,19511.25,19209.0,19333.25,1878
2024-01-03 10:00:00,19333.25,19430.25,19166.5,19263.5,1886
2024-01-03 10:05:00,19263.5,19286.25,19161.0,19183.75,2033
2024-01-03 10:10:00,19183.75,19216.75,19081.0,19113.75,1876
2024-01-03 10:15:00,19113.75,19124.5,19018.25,19029.0,2221
2024-01-03 10:20:00,19029.0,19251.5,18948.75,19171.25,1458
2024-01-03 10:25:00,19171.25,19323.25,19147.5,19299.5,1700
2024-01-03 10:30:00,19299.5,19585.75,19183.5,19469.75,1954
2024-01-03 10:35:00,19469.75,19500.5,19319.0,19349.75,1575
2024-01-03 10:40:00,19349.75,19373.25,19318.25,19341.75,1802
2024-01-03 10:45:00,19341.75,19350.75,19284.0,19293.0,2004
2024-01-03 10:50:00,19293.0,19343.25,19231.75,19282.0,2365
2024-01-03 10:55:00,19282.0,19408.5,19272.5,19398.75,1556
2024-01-03 11:00:00,19398.75,19522.25,19148.75,19272.25,1660
2024-01-03 11:05:00,19272.25,19316.75,19186.25,19230.5,2063
2024-01-03 11:10:00,19230.5,19349.0,19105.75,19224.0,2074
2024-01-03 11:15:00,19224.0,19302.5,19088.25,19166.75,2680
2024-01-03 11:20:00,19166.75,19328.25,19045.25,19207.0,1804
2024-01-03 11:25:00,19207.0,19368.5,19162.5,19324.0,2401
2024-01-03 11:30:00,19324.0,19416.25,19300.0,19392.25,2465
2024-01-03 11:35:00,19392.25,19470.5,19348.0,19426.25,1680
2024-01-03 11:40:00,19426.25,19598.25,19313.0,19485.0,2673
2024-01-03 11:45:00,19485.0,19566.25,19330.5,19411.75,1643
2024-01-03 11:50:00,19411.75,19516.75,19352.0,19457.0,2053
2024-01-03 11:55:00,19457.0,19489.75,19384.5,19417.25,2290
2024-01-03 12:00:00,19417.25,19461.25,19393.0,19437.0,1968
2024-01-03 12:05:00,19437.0,19551.0,19332.5,19446.5,2693
2024-01-03 12:10:00,19446.5,19601.0,19403.25,19558.0,2119
2024-01-03 12:15:00,19558.0,19722.25,19292.25,19456.5,2237
2024-01-03 12:20:00,19456.5,19585.0,19337.75,19466.25,1990
2024-01-03 12:25:00,19466.25,19556.25,19391.75,19481.75,2468
2024-01-03 12:30:00,19481.75,19581.75,19346.0,19446.0,1576
2024-01-03 12:35:00,19446.0,19527.75,19424.5,19506.25,2597
2024-01-03 12:40:00,19506.25,19608.25,19459.5,19561.5,1814
2024-01-03 12:45:00,19561.5,19594.75,19544.5,19577.75,1491
2024-01-03 12:50:00,19577.75,19771.75,19449.25,19643.0,2214
2024-01-03 12:55:00,19643.0,19740.0,19500.25,19597.25,2623
2024-01-03 13:00:00,19597.25,19758.25,19537.75,19698.5,2483
2024-01-03 13:05:00,19698.5,19708.5,19630.75,19640.75,2182
2024-01-03 13:10:00,19640.75,19713.5,19488.25,19560.75,2034
2024-01-03 13:15:00,19560.75,19634.5,19347.75,19421.25,2060
2024-01-03 13:20:00,19421.25,19497.5,19396.75,19473.0,1411
2024-01-03 13:25:00,19473.0,19561.25,19375.0,19463.25,2235
2024-01-03 13:30:00,19463.25,19586.5,19401.25,19524.5,2481
2024-01-03 13:35:00,19524.5,19595.5,19459.0,19530.0,1974
2024-01-03 13:40:00,19530.0,19683.0,19396.0,19549.0,2611
2024-01-03 13:45:00,19549.0,19587.0,19428.25,19466.25,2344
2024-01-03 13:50:00,19466.25,19624.5,19214.25,19372.25,1804
2024-01-03 13:55:00,19372.25,19532.5,19255.0,19415.0,1666
2024-01-03 14:00:00,19415.0,19515.25,19353.75,19454.0,2269
2024-01-03 14:05:00,19454.0,19811.0,19227.25,19584.0,1575
2024-01-03 14:10:00,19584.0,19607.0,19477.75,19500.5,2688
2024-01-03 14:15:00,19500.5,19658.75,19416.5,19574.75,1575
2024-01-03 14:20:00,19574.75,19630.5,19565.0,19620.75,1872
2024-01-03 14:25:00,19620.75,19714.5,19601.0,19694.75,2296
2024-01-03 14:30:00,19694.75,19800.75,19549.5,19655.75,2202
2024-01-03 14:35:00,19655.75,19696.75,19501.75,19543.0,2512
2024-01-03 14:40:00,19543.0,19644.0,19444.5,19545.5,2080
2024-01-03 14:45:00,19545.5,19645.25,19367.5,19467.25,1937
2024-01-03 14:50:00,19467.25,19527.5,19424.0,19484.5,1708
2024-01-03 14:55:00,19484.5,19592.0,19293.0,19400.5,2604
2024-01-03 15:00:00,19400.5,19427.25,19315.75,19342.5,1957
2024-01-03 15:05:00,19342.5,19403.75,19281.0,19342.25,2468
2024-01-03 15:10:00,19342.25,19371.0,19327.75,19356.5,1485
2024-01-03 15:15:00,19356.5,19539.75,19281.5,19464.75,2106
2024-01-03 15:20:00,19464.75,19511.25,19297.0,19343.5,1503
2024-01-03 15:25:00,19343.5,19372.25,19332.25,19361.0,2339
2024-01-03 15:30:00,19361.0,19479.0,19193.25,19311.25,1885
2024-01-03 15:35:00,19311.25,19354.0,19292.5,19335.25,2099
2024-01-03 15:40:00,19335.25,19461.0,19283.25,19409.0,1741
2024-01-03 15:45:00,19409.0,19488.25,19259.5,19338.75,2265
2024-01-03 15:50:00,19338.75,19478.75,19263.0,19403.0,2108
2024-01-03 15:55:00,19403.0,19415.0,19372.5,19384.75,1537
2024-01-03 16:00:00,19384.75,19454.5,19310.75,19380.5,2244
2024-01-03 16:05:00,19380.5,19415.75,19253.5,19288.75,2134
2024-01-03 16:10:00,19288.75,19426.0,19128.5,19266.0,1868
2024-01-03 16:15:00,19266.0,19310.5,19171.5,19216.0,1780
2024-01-03 16:20:00,19216.0,19429.75,19145.25,19359.0,2251
2024-01-03 16:25:00,19359.0,19533.0,19232.5,19406.75,2057
2024-01-03 16:30:00,19406.75,19585.25,19373.5,19552.0,1670
2024-01-03 16:35:00,19552.0,19571.5,19474.75,19494.25,2086
2024-01-03 16:40:00,19494.25,19581.0,19443.5,19530.25,2382
2024-01-03 16:45:00,19530.25,19649.5,19446.75,19566.0,2180
2024-01-03 16:50:00,19566.0,19624.0,19473.5,19531.5,1549
2024-01-03 16:55:00,19531.5,19596.0,19471.0,19535.5,2390
2024-01-03 17:00:00,19535.5,19779.25,19458.75,19702.5,2314
2024-01-03 17:05:00,19702.5,19739.0,19629.25,19666.0,2550
2024-01-03 17:10:00,19666.0,19826.5,19567.25,19727.75,2544
2024-01-03 17:15:00,19727.75,19824.5,19658.0,19754.75,1628
2024-01-03 17:20:00,19754.75,19892.25,19506.5,19644.0,2406
2024-01-03 17:25:00,19644.0,19646.5,19612.0,19614.25,2369
2024-01-03 17:30:00,19614.25,19681.75,19592.5,19660.0,1624
2024-01-03 17:35:00,19660.0,19922.5,19652.0,19914.5,2522
2024-01-03 17:40:00,19914.5,19978.0,19885.5,19949.0,2473
2024-01-03 17:45:00,19949.0,20078.25,19895.0,20024.0,2611
2024-01-03 17:50:00,20024.0,20057.0,19766.25,19799.0,2479
2024-01-03 17:55:00,19799.0,19907.0,19757.5,19865.75,1876
2024-01-03 18:00:00,19865.75,19889.75,19764.0,19788.0,1701
2024-01-03 18:05:00,19788.0,19976.0,19702.5,19890.5,1509
2024-01-03 18:10:00,19890.5,19995.25,19720.25,19825.0,1404
2024-01-03 18:15:00,19825.0,19874.5,19772.75,19822.25,2333
2024-01-03 18:20:00,19822.25,19824.0,19803.5,19805.25,1530
2024-01-03 18:25:00,19805.25,19897.5,19761.5,19853.5,2471
2024-01-03 18:30:00,19853.5,19880.75,19833.0,19860.0,1671
2024-01-03 18:35:00,19860.0,19940.25,19816.0,19896.0,2687
2024-01-03 18:40:00,19896.0,19965.25,19731.5,19800.5,1404
2024-01-03 18:45:00,19800.5,19812.5,19762.25,19774.0,1866
2024-01-03 18:50:00,19774.0,19890.25,19713.0,19829.0,2428
2024-01-03 18:55:00,19829.0,19918.25,19794.5,19883.5,1830
2024-01-03 19:00:00,19883.5,20070.0,19797.0,19983.5,1933
2024-01-03 19:05:00,19983.5,20104.75,19897.25,20018.5,1954
2024-01-03 19:10:00,20018.5,20084.75,19780.0,19846.25,1466
2024-01-03 19:15:00,19846.25,19867.0,19756.5,19777.5,1455
2024-01-03 19:20:00,19777.5,19882.0,19697.25,19801.75,1431
2024-01-03 19:25:00,19801.75,19922.75,19688.25,19809.0,2052
2024-01-03 19:30:00,19809.0,19959.75,19751.75,19902.5,1753
2024-01-03 19:35:00,19902.5,20011.25,19831.5,19940.25,1669
2024-01-03 19:40:00,19940.25,19953.0,19920.75,19933.25,1753
2024-01-03 19:45:00,19933.25,20068.0,19792.25,19927.25,2593
2024-01-03 19:50:00,19927.25,19929.0,19840.0,19841.75,2088
2024-01-03 19:55:00,19841.75,19858.5,19693.75,19710.5,1498
2024-01-03 20:00:00,19710.5,19971.25,19558.0,19818.75,2247
2024-01-03 20:05:00,19818.75,19873.25,19688.75,19743.25,2184
2024-01-03 20:10:00,19743.25,19815.0,19737.25,19809.25,1834
2024-01-03 20:15:00,19809.25,19848.75,19664.5,19704.25,2507
2024-01-03 20:20:00,19704.25,19744.5,19680.75,19721.25,2452
2024-01-03 20:25:00,19721.25,19856.75,19615.75,19751.25,1638
2024-01-03 20:30:00,19751.25,19817.75,19713.5,19780.0,2410
2024-01-03 20:35:00,19780.0,19852.5,19692.0,19764.75,1880
2024-01-03 20:40:00,19764.75,19844.5,19753.75,19833.75,1489
2024-01-03 20:45:00,19833.75,19865.5,19683.5,19715.5,1489
2024-01-03 20:50:00,19715.5,19890.25,19634.5,19809.25,2441
2024-01-03 20:55:00,19809.25,19912.0,19796.25,19899.0,2479
2024-01-03 21:00:00,19899.0,20007.5,19738.25,19846.75,2132
2024-01-03 21:05:00,19846.75,19857.5,19837.0,19848.0,1626
2024-01-03 21:10:00,19848.0,20008.25,19689.5,19850.0,1596
2024-01-03 21:15:00,19850.0,19883.25,19744.5,19777.75,1567
2024-01-03 21:20:00,19777.75,19899.75,19752.75,19875.0,1631
2024-01-03 21:25:00,19875.0,19982.5,19854.75,19962.25,1575
2024-01-03 21:30:00,19962.25,20013.75,19946.25,19997.75,2433
2024-01-03 21:35:00,19997.75,20001.0,19967.75,19971.0,1922
2024-01-03 21:40:00,19971.0,19980.25,19927.25,19936.25,2415
2024-01-03 21:45:00,19936.25,20102.25,19829.75,19995.5,1640
2024-01-03 21:50:00,19995.5,20059.25,19969.0,20032.5,1941
2024-01-03 21:55:00,20032.5,20145.0,19929.75,20042.0,2542
2024-01-03 22:00:00,20042.0,20198.75,19962.0,20118.75,1853
2024-01-03 22:05:00,20118.75,20141.75,19975.5,19998.25,2435
2024-01-03 22:10:00,19998.25,20112.0,19994.5,20108.0,1566
2024-01-03 22:15:00,20108.0,20267.25,19785.5,19944.5,2669
2024-01-03 22:20:00,19944.5,20134.75,19759.5,19949.75,2587
2024-01-03 22:25:00,19949.75,20015.0,19925.25,19990.5,2364
2024-01-03 22:30:00,19990.5,20035.0,19988.5,20033.25,1496
2024-01-03 22:35:00,20033.25,20140.0,19979.75,20086.5,1663
2024-01-03 22:40:00,20086.5,20101.5,20011.25,20026.25,1969
2024-01-03 22:45:00,20026.25,20192.5,19942.25,20108.75,1546
2024-01-03 22:50:00,20108.75,20163.75,20051.75,20107.0,2388
2024-01-03 22:55:00,20107.0,20204.0,19943.5,20040.25,1971
2024-01-03 23:00:00,20040.25,20158.0,20005.25,20122.75,2239
2024-01-03 23:05:00,20122.75,20253.5,20073.5,20204.25,1851
2024-01-03 23:10:00,20204.25,20347.0,20030.0,20173.0,2687
2024-01-03 23:15:00,20173.0,20232.0,20134.25,20193.25,2356
2024-01-03 23:20:00,20193.25,20232.0,20165.5,20204.25,2085
2024-01-03 23:25:00,20204.25,20302.75,20067.75,20166.25,2311
2024-01-03 23:30:00,20166.25,20225.75,20122.5,20182.0,2576
2024-01-03 23:35:00,20182.0,20231.5,20123.0,20172.5,1732
2024-01-03 23:40:00,20172.5,20248.25,20111.75,20187.5,1812
2024-01-03 23:45:00,20187.5,20266.75,20023.5,20102.5,2657
2024-01-03 23:50:00,20102.5,20196.75,20088.5,20182.75,1680
2024-01-03 23:55:00,20182.75,20373.75,20112.0,20303.0,2649
2024-01-04 00:00:00,20303.0,20358.75,20295.25,20351.0,2319
2024-01-04 00:05:00,20351.0,20394.0,20207.25,20250.25,2555
2024-01-04 00:10:00,20250.25,20486.75,20058.25,20295.0,1745
2024-01-04 00:15:00,20295.0,20498.5,20251.25,20454.75,1882
2024-01-04 00:20:00,20454.75,20502.75,20375.75,20423.75,2658
2024-01-04 00:25:00,20423.75,20580.5,20222.0,20378.75,2212
2024-01-04 00:30:00,20378.75,20473.5,20178.0,20272.75,2233
2024-01-04 00:35:00,20272.75,20474.75,20198.25,20400.25,2012
2024-01-04 00:40:00,20400.25,20499.0,20348.25,20447.0,1698
2024-01-04 00:45:00,20447.0,20539.5,20428.25,20520.75,1849
2024-01-04 00:50:00,20520.75,20595.5,20375.25,20450.0,2539
2024-01-04 00:55:00,20450.0,20522.0,20399.25,20471.25,1588
2024-01-04 01:00:00,20471.25,20605.0,20337.5,20471.25,2186
2024-01-04 01:05:00,20471.25,20680.0,20433.5,20642.0,2307
2024-01-04 01:10:00,20642.0,20794.75,20392.25,20544.75,1422
2024-01-04 01:15:00,20544.75,20661.5,20469.0,20585.75,2597
2024-01-04 01:20:00,20585.75,20676.25,20521.75,20612.25,2332
2024-01-04 01:25:00,20612.25,20694.0,20578.0,20659.75,2537
2024-01-04 01:30:00,20659.75,20748.75,20642.0,20731.0,1583
2024-01-04 01:35:00,20731.0,20837.0,20562.25,20668.25,1479
2024-01-04 01:40:00,20668.25,20935.5,20367.0,20634.5,1910
2024-01-04 01:45:00,20634.5,20679.0,20591.5,20636.0,1759
2024-01-04 01:50:00,20636.0,20744.75,20549.75,20658.25,1814
2024-01-04 01:55:00,20658.25,20716.25,20477.25,20535.0,2120
2024-01-04 02:00:00,20535.0,20599.25,20410.5,20474.5,1613
2024-01-04 02:05:00,20474.5,20522.75,20439.25,20487.75,2421
2024-01-04 02:10:00,20487.75,20578.0,20448.0,20538.25,2118
2024-01-04 02:15:00,20538.25,20771.75,20415.25,20648.75,1632
2024-01-04 02:20:00,20648.75,20821.0,20618.75,20791.25,2679
2024-01-04 02:25:00,20791.25,20836.25,20714.0,20759.25,2517
2024-01-04 02:30:00,20759.25,20862.25,20753.0,20856.0,2627
2024-01-04 02:35:00,20856.0,21050.25,20752.75,20947.0,2631
2024-01-04 02:40:00,20947.0,21017.75,20941.25,21012.0,1784
2024-01-04 02:45:00,21012.0,21222.25,20839.5,21049.75,1936
2024-01-04 02:50:00,21049.75,21261.5,20901.0,21112.75,1662
2024-01-04 02:55:00,21112.75,21284.25,20975.75,21147.25,2426
2024-01-04 03:00:00,21147.25,21255.75,21093.75,21202.5,1923
2024-01-04 03:05:00,21202.5,21223.25,21170.5,21191.25,232
2024-01-04 03:10:00,21191.25,21207.5,21170.0,21186.25,629
2024-01-04 03:15:00,21186.25,21201.75,21182.5,21198.0,1113
2024-01-04 03:20:00,21198.0,21221.5,21187.0,21210.25,859
2024-01-04 03:25:00,21210.25,21218.0,21192.0,21199.75,536
2024-01-04 03:30:00,21199.75,21228.25,21185.75,21214.0,1437
2024-01-04 03:35:00,21214.0,21223.0,21177.5,21186.25,809
2024-01-04 03:40:00,21186.25,21189.25,21182.75,21185.5,1259
2024-01-04 03:45:00,21185.5,21196.0,21161.5,21171.75,670
2024-01-04 03:50:00,21171.75,21178.5,21165.75,21172.5,457
2024-01-04 03:55:00,21172.5,21184.5,21141.25,21153.25,637
2024-01-04 04:00:00,21153.25,21160.0,21145.75,21152.25,630
2024-01-04 04:05:00,21152.25,21165.0,21147.75,21160.5,642
2024-01-04 04:10:00,21160.5,21215.0,21135.0,21189.75,982
2024-01-04 04:15:00,21189.75,21196.25,21178.0,21184.5,402
2024-01-04 04:20:00,21184.5,21185.0,21177.0,21177.75,1344
2024-01-04 04:25:00,21177.75,21197.5,21166.0,21185.75,747
2024-01-04 04:30:00,21185.75,21216.25,21175.25,21205.75,1497
2024-01-04 04:35:00,21205.75,21225.75,21183.5,21203.5,1190
2024-01-04 04:40:00,21203.5,21205.25,21175.75,21177.75,466
2024-01-04 04:45:00,21177.75,21189.5,21173.0,21184.75,324
2024-01-04 04:50:00,21184.75,21193.25,21175.75,21184.25,1284
2024-01-04 04:55:00,21184.25,21186.5,21173.5,21176.0,970
2024-01-04 05:00:00,21176.0,21194.75,21139.5,21158.25,1159
2024-01-04 05:05:00,21158.25,21191.25,21140.75,21173.75,227
2024-01-04 05:10:00,21173.75,21178.5,21159.25,21164.0,1398
2024-01-04 05:15:00,21164.0,21190.75,21150.25,21177.0,337
2024-01-04 05:20:00,21177.0,21178.0,21168.75,21169.75,1051
2024-01-04 05:25:00,21169.75,21219.25,21045.0,21094.5,2551
2024-01-04 05:30:00,21094.5,21206.25,21000.25,21112.25,2068
2024-01-04 05:35:00,21112.25,21277.25,21016.5,21181.25,1417
2024-01-04 05:40:00,21181.25,21396.25,21128.5,21343.5,1496
2024-01-04 05:45:00,21343.5,21506.0,21040.75,21203.25,2363
2024-01-04 05:50:00,21203.25,21312.75,21124.75,21234.25,2064
2024-01-04 05:55:00,21234.25,21333.5,21045.5,21144.75,2432
2024-01-04 06:00:00,21144.75,21395.5,20959.75,21210.5,1877
2024-01-04 06:05:00,21210.5,21280.75,21118.5,21189.0,2232
2024-01-04 06:10:00,21189.0,21192.25,21134.75,21138.25,2558
2024-01-04 06:15:00,21138.25,21185.0,21124.5,21171.25,2319
2024-01-04 06:20:00,21171.25,21397.25,20995.25,21221.5,1619
2024-01-04 06:25:00,21221.5,21334.75,21058.25,21171.5,2295
2024-01-04 06:30:00,21171.5,21370.25,21142.5,21341.0,1850
2024-01-04 06:35:00,21341.0,21453.75,21306.75,21419.25,2079
2024-01-04 06:40:00,21419.25,21473.75,21344.0,21398.25,1741
2024-01-04 06:45:00,21398.25,21457.0,21387.0,21445.75,2245
2024-01-04 06:50:00,21445.75,21617.0,21278.5,21449.75,2576
2024-01-04 06:55:00,21449.75,21457.75,21354.75,21362.75,2389
2024-01-04 07:00:00,21362.75,21451.25,21344.75,21433.25,1952
2024-01-04 07:05:00,21433.25,21468.0,21337.25,21372.25,2238
2024-01-04 07:10:00,21372.25,21513.5,21361.0,21502.25,1660
2024-01-04 07:15:00,21502.25,21594.5,21347.75,21440.0,2429
2024-01-04 07:20:00,21440.0,21645.0,21362.5,21567.5,1708
2024-01-04 07:25:00,21567.5,21624.0,21549.75,21606.0,1421
2024-01-04 07:30:00,21606.0,21658.75,21555.25,21608.0,2605
2024-01-04 07:35:00,21608.0,21689.75,21445.0,21526.75,2302
2024-01-04 07:40:00,21526.75,21681.75,21505.0,21660.25,1911
2024-01-04 07:45:00,21660.25,21717.75,21505.25,21562.75,1461
2024-01-04 07:50:00,21562.75,21608.25,21522.75,21568.25,2261
2024-01-04 07:55:00,21568.25,21569.5,21508.0,21509.0,1994
2024-01-04 08:00:00,21509.0,21639.0,21342.0,21471.75,2042
2024-01-04 08:05:00,21471.75,21571.75,21421.0,21521.0,2296
2024-01-04 08:10:00,21521.0,21549.25,21460.0,21488.25,1627
2024-01-04 08:15:00,21488.25,21619.75,21404.25,21535.75,2276
2024-01-04 08:20:00,21535.75,21684.5,21405.75,21554.5,1687
2024-01-04 08:25:00,21554.5,21782.75,21420.0,21648.25,1636
2024-01-04 08:30:00,21648.25,21702.0,21581.75,21635.5,2362
2024-01-04 08:35:00,21635.5,21640.5,21626.75,21631.75,254
2024-01-04 08:40:00,21631.75,21634.75,21631.25,21634.25,429
2024-01-04 08:45:00,21634.25,21648.75,21614.75,21629.0,798
2024-01-04 08:50:00,21629.0,21653.0,21614.5,21638.5,619
2024-01-04 08:55:00,21638.5,21643.5,21635.25,21640.5,714
2024-01-04 09:00:00,21640.5,21644.25,21634.5,21638.25,1278
2024-01-04 09:05:00,21638.25,21663.0,21625.0,21649.75,287
2024-01-04 09:10:00,21649.75,21688.25,21621.0,21659.5,1349
2024-01-04 09:15:00,21659.5,21670.5,21637.25,21648.25,1254
2024-01-04 09:20:00,21648.25,21659.75,21631.5,21643.0,293
2024-01-04 09:25:00,21643.0,21666.25,21609.5,21632.75,634
2024-01-04 09:30:00,21632.75,21643.25,21621.25,21631.75,510
2024-01-04 09:35:00,21631.75,21642.75,21607.25,21618.25,1339
2024-01-04 09:40:00,21618.25,21624.5,21615.75,21622.0,1078
2024-01-04 09:45:00,21622.0,21625.25,21617.25,21620.25,1138
2024-01-04 09:50:00,21620.25,21622.5,21616.75,21619.0,1085
2024-01-04 09:55:00,21619.0,21626.0,21618.5,21625.75,422
2024-01-04 10:00:00,21625.75,21648.0,21607.5,21629.5,1496
2024-01-04 10:05:00,21629.5,21644.0,21609.75,21624.25,718
2024-01-04 10:10:00,21624.25,21667.5,21611.75,21655.0,610
2024-01-04 10:15:00,21655.0,21660.0,21652.0,21657.0,967
2024-01-04 10:20:00,21657.0,21659.0,21652.5,21654.5,272
2024-01-04 10:25:00,21654.5,21661.0,21651.5,21658.0,990
2024-01-04 10:30:00,21658.0,21692.25,21641.0,21675.0,643
2024-01-04 10:35:00,21675.0,21686.75,21648.0,21659.75,1466
2024-01-04 10:40:00,21659.75,21660.5,21658.25,21658.75,635
2024-01-04 10:45:00,21658.75,21684.0,21635.25,21660.25,1058
2024-01-04 10:50:00,21660.25,21660.75,21649.5,21650.0,498
2024-01-04 10:55:00,21650.0,21652.25,21635.5,21637.75,1473
2024-01-04 11:00:00,21637.75,21641.0,21635.0,21638.25,1117
2024-01-04 11:05:00,21638.25,21651.0,21635.75,21648.75,991
2024-01-04 11:10:00,21648.75,21658.0,21629.75,21639.0,242
2024-01-04 11:15:00,21639.0,21685.5,21612.5,21659.0,1009
2024-01-04 11:20:00,21659.0,21687.75,21633.25,21661.75,446
2024-01-04 11:25:00,21661.75,21674.0,21651.5,21663.75,338
2024-01-04 11:30:00,21663.75,21687.75,21638.25,21662.25,296
2024-01-04 11:35:00,21662.25,21665.5,21647.5,21650.75,1057
2024-01-04 11:40:00,21650.75,21665.5,21640.0,21654.75,1078
2024-01-04 11:45:00,21654.75,21687.75,21632.5,21665.5,677
2024-01-04 11:50:00,21665.5,21676.0,21642.75,21653.25,564
2024-01-04 11:55:00,21653.25,21667.5,21645.75,21660.0,487
2024-01-04 12:00:00,21660.0,21682.0,21647.25,21669.0,790
2024-01-04 12:05:00,21669.0,21691.5,21667.0,21689.5,1209
2024-01-04 12:10:00,21689.5,21696.75,21664.25,21671.5,1284
2024-01-04 12:15:00,21671.5,21692.0,21626.5,21647.0,1432
2024-01-04 12:20:00,21647.0,21650.5,21628.0,21631.5,1113
2024-01-04 12:25:00,21631.5,21641.0,21596.0,21605.5,512
2024-01-04 12:30:00,21605.5,21620.5,21602.0,21616.75,1289
2024-01-04 12:35:00,21616.75,21630.5,21607.5,21621.25,1145
2024-01-04 12:40:00,21621.25,21659.25,21601.0,21638.75,561
2024-01-04 12:45:00,21638.75,21654.0,21636.0,21651.25,372
2024-01-04 12:50:00,21651.25,21673.75,21631.75,21654.5,1092
2024-01-04 12:55:00,21654.5,21689.0,21623.0,21657.75,1001
2024-01-04 13:00:00,21657.75,21673.5,21626.25,21642.0,922
2024-01-04 13:05:00,21642.0,21738.0,21603.75,21699.75,1311
2024-01-04 13:10:00,21699.75,21795.5,21633.75,21729.5,1039
2024-01-04 13:15:00,21729.5,21790.5,21635.0,21696.0,2079
2024-01-04 13:20:00,21696.0,21762.25,21636.75,21703.0,1462
2024-01-04 13:25:00,21703.0,21725.5,21702.5,21725.0,876
2024-01-04 13:30:00,21725.0,21774.25,21620.75,21670.0,1510
2024-01-04 13:35:00,21670.0,21736.75,21591.75,21658.5,1971
2024-01-04 13:40:00,21658.5,21662.75,21569.5,21573.5,992
2024-01-04 13:45:00,21573.5,21697.75,21405.75,21530.0,1179
2024-01-04 13:50:00,21530.0,21551.25,21511.0,21532.25,1482
2024-01-04 13:55:00,21532.25,21536.25,21504.75,21508.75,1647
2024-01-04 14:00:00,21508.75,21551.75,21419.75,21462.75,1591
2024-01-04 14:05:00,21462.75,21504.75,21443.25,21485.0,1607
2024-01-04 14:10:00,21485.0,21527.5,21469.25,21511.75,1062
2024-01-04 14:15:00,21511.75,21540.75,21509.75,21538.5,1886
2024-01-04 14:20:00,21538.5,21597.25,21528.75,21587.5,978
2024-01-04 14:25:00,21587.5,21591.25,21581.25,21585.0,963
2024-01-04 14:30:00,21585.0,21603.5,21557.5,21575.75,637
2024-01-04 14:35:00,21575.75,21586.5,21564.25,21575.0,1481
2024-01-04 14:40:00,21575.0,21591.5,21569.25,21585.75,979
2024-01-04 14:45:00,21585.75,21593.5,21566.25,21574.0,375
2024-01-04 14:50:00,21574.0,21592.0,21551.0,21569.25,228
2024-01-04 14:55:00,21569.25,21585.25,21567.25,21583.25,1150
2024-01-04 15:00:00,21583.25,21595.5,21536.0,21548.25,1262
2024-01-04 15:05:00,21548.25,21569.5,21536.25,21557.5,742
2024-01-04 15:10:00,21557.5,21569.0,21538.75,21550.0,265
2024-01-04 15:15:00,21550.0,21552.0,21537.0,21539.0,354
2024-01-04 15:20:00,21539.0,21566.5,21512.25,21539.75,697
2024-01-04 15:25:00,21539.75,21593.25,21527.75,21581.0,1297
2024-01-04 15:30:00,21581.0,21626.5,21535.25,21580.5,1784
2024-01-04 15:35:00,21580.5,21582.25,21546.5,21548.25,1276
2024-01-04 15:40:00,21548.25,21663.25,21520.0,21635.0,1855
2024-01-04 15:45:00,21635.0,21695.75,21629.0,21689.75,1616
2024-01-04 15:50:00,21689.75,21709.25,21659.0,21678.5,1994
2024-01-04 15:55:00,21678.5,21699.0,21643.0,21663.75,1259
2024-01-04 16:00:00,21663.75,21715.25,21647.25,21699.0,1064
2024-01-04 16:05:00,21699.0,21721.5,21683.75,21706.25,1088
2024-01-04 16:10:00,21706.25,21787.75,21672.5,21753.75,2062
2024-01-04 16:15:00,21753.75,21782.75,21649.0,21677.75,1668
2024-01-04 16:20:00,21677.75,21888.0,21535.5,21745.5,1209
2024-01-04 16:25:00,21745.5,21765.25,21745.5,21765.25,932
2024-01-04 16:30:00,21765.25,21823.0,21641.0,21698.75,1380
2024-01-04 16:35:00,21698.75,21741.25,21584.75,21627.25,1529
2024-01-04 16:40:00,21627.25,21663.0,21560.0,21595.75,1235
2024-01-04 16:45:00,21595.75,21698.0,21591.5,21693.75,1087
2024-01-04 16:50:00,21693.75,21708.0,21668.0,21682.5,1279
2024-01-04 16:55:00,21682.5,21723.5,21592.25,21633.5,1196
2024-01-04 17:00:00,21633.5,21672.5,21614.75,21653.75,1162
